side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
demand,,135,船舶高级工程师（轮机详细设计） 上海海工院,海洋工程技术人员,船舶规范与计算软件应用能力,船舶通导与智能系统能力,confirmed,对象为船舶通导、信息化与智能绿色系统,掌握船舶轮机设计基本原理及主要设备、熟悉常用的船级社规范，常用的船级社规范计算软件等。
demand,,132,港航水运水利设计师,测绘和地理信息工程技术人员,内河航道码头工程设计能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,主要从事内河航道、码头工程设计、咨询工作，担任内河航道、码头项目负责人。
demand,,132,港航水运水利设计师,测绘和地理信息工程技术人员,港口水工计算与平面布置能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,熟悉水工软件计算、总平面布置，有港口评估、设计咨询、通航安全影响评价工作经历优先考虑。
demand,,136,航运商务管理,道路和水上运输工程技术人员,航运商务管理能力,港航物流与航运业务能力,confirmed,港航物流、海运业务和运输组织合并,主要负责航次成本盈利测算核算、船舶操作（代理指定、加油计划、靠港安排、保函出具、滞期速遣等事项）及船舶运作相关的统计工作。
demand,,136,航运商务管理,道路和水上运输工程技术人员,船务英语应用能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,需要较强的英文听说读写能力，日常工作语言为英文。
demand,,140,电子通信库App与可视化函数开发,海洋工程技术人员,船舶通信仿真软件开发能力,船舶通导与智能系统能力,confirmed,对象为船舶通导、信息化与智能绿色系统,熟悉Python/PyQt编程，有图形开发经验、熟悉Matplotlib、熟悉通信以及信号处理领域、熟悉Matlab者尤佳。依托于完全自主的科学计算与系统建模仿真平台MWORKS，应用于船舶等行业。
demand,,144,管系主管,船舶制造人员,船舶管系生产管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,在船厂管系主管岗位工作两年及两年以上；熟练掌握管系专业的各种标准规范，对船舶管系图纸相当精通；能安排船厂预制管件的日常生产工作；负责管系和附件的材料统计、到货督促工作。
demand,,142,项目经理（智慧港口）,道路和水上运输工程技术人员,智慧港口项目管理能力,港口机电与智慧港口能力,confirmed,港口机电设备和智慧港口技术合并,承担智慧港口研发项目、软件项目的项目经理工作，负责项目进度安排及监控、资源协调、成本控制和质量管理，保证项目正常交付。
demand,,142,项目经理（智慧港口）,道路和水上运输工程技术人员,港口信息化方案设计与售前能力,港口机电与智慧港口能力,confirmed,港口机电设备和智慧港口技术合并,理解港口行业的特点、痛点及发展趋势，结合5G、北斗、大数据、AI等技术，制定应用于港口的产品方案；负责对港口领域项目售前方案相关工作，引导客户需求并论证方案可行性。
demand,,142,项目经理（智慧港口）,道路和水上运输工程技术人员,港口软件项目开发管理能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,具有3年以上港口领域从业经历，1年以上项目管理经验，熟悉自动化港口作业、港口信息化建设、企业数字化转型等；具有一定的软件开发经验，掌握至少一门开发语言及数据库，参与过2个及以上大型软件项目实施。
demand,,145,技术支持工程师（技术文员）,道路和水上运输工程技术人员,船舶海工产品技术支持能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,公司产品资料维护，证书维护，系统数据库维护；掌握船舶海工规范，给其他部门予以技术指导；基本产品的CAD绘图；处理海工项目文件。
demand,,146,售前技术拓展工程师,道路和水上运输工程技术人员,港口船舶自动化电气方案拓展能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,熟悉各行业的自动化和数字化产品及方案应用；主要对接的产品：工程传动变频器、高压变频器、低压变频器、伺服、PLC、电机、物联网等工业自动化产品；有储能、冶金、化工、港口、测试台、造纸、船舶等行业工作经验者优先；具备整体电气方案编写和实施能力。
demand,,147,三维渲染开发工程师,海洋工程技术人员,海洋数据三维可视化开发能力,海洋信息智能数据能力,confirmed,海洋信息、数据、智能和仪器技术合并,负责海洋数据三维可视化项目开发；负责客户现场项目代码编写、程序调试、缺陷修改等；熟悉OpenGL，熟悉3D渲染引擎基础原理，有3D可视化软件开发经验。
demand,,148,配管专业工程师,海洋工程技术人员,浮体配管三维设计与生产设计能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,负责按照公司体系要求完成浮体配管专业三维模型工程配置、建模出图、现场技术支持等技术工作；有管系三维设计经验，能够进行各系统的三维设计、应力计算等工作；能够熟练的使用AM等船体三维建模软件。
demand,,148,配管专业工程师,海洋工程技术人员,船体管系设计规范与建造工艺能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,熟悉船体建造生产设计关键点，风险，注意事项，熟悉船体管系设计规范，船体常见系统的工艺原理、布置原则、选材，现场建造经验丰富。
demand,,170,船体放样工程师（中山厂）,船舶制造人员,船体三维建模与生产设计能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责船体各设计阶段生产设计工作；船体三维建模、设备基座出图，现场施工放样问题处理
demand,,173,船体设计员,船舶制造人员,船舶设计图纸与工艺文件编制能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,编制本专业的自主设计图纸及工艺文件；图样的绘制，应符合制图标准和图样管理制度的规定，并符合标准化的要求
demand,,171,搭载主管,船舶制造人员,船舶建造现场施工管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,"负责所管区域的现场施工,督查施工队的安全、质量、进度、成本及5S等工作"
demand,,176,湖南电气公司 - 设计师岗,海洋工程技术人员,海上风电变压器产品研发设计能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,负责风电、光伏、海上风电、高端配网等相关变压器产品研发设计
demand,,172,机修钳工,船舶制造人员,船舶重工设备机械维修能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责行车，液压机，空压机，切割机等生产设备的机械维修；2年以上船舶重工行业机修经验
demand,,179,租船经理,船舶指挥和引航人员,件杂货租船运营与合同管理能力,港航物流与航运业务能力,confirmed,船舶代理、货运、配载和进出港业务归入港航物流,负责件杂货租船业务板块的相关船舶运营操作及调度工作；负责各类 Charter party 的合同条款把关和审核工作
demand,,178,结构工艺工程师,水产技术人员,船舶与海工模块工艺方案编制能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,编制项目执行过程中所需的各项工艺方案；熟悉船舶、钢结构模块、重装设备等至少一种标准
